link,titulo,veredito,tags
https://www.aosfatos.org/noticias/foto-de-manifestante-em-cima-de-viatura-policial-virada-e-de-2013-nao-atual/,"Foto de manifestante em cima de viatura policial virada é de 2013, não atual",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-lula-visitou-sede-da-gavioes-da-fiel-no-dia-de-protesto-contra-bolsonaro/,É falso que Lula visitou sede da Gaviões da Fiel no dia de protesto contra Bolsonaro,falso,['checagem']
https://www.aosfatos.org/noticias/churchill-nao-disse-que-fascistas-do-futuro-chamarao-si-mesmos-de-antifascistas/,Churchill não disse que 'fascistas do futuro chamarão a si mesmos de antifascistas',falso,['checagem']
https://www.aosfatos.org/noticias/foto-de-protesto-contra-dilma-em-2015-circula-como-se-fosse-de-ato-pro-bolsonaro/,Foto de protesto contra Dilma em 2015 circula como se fosse de ato pró-Bolsonaro,falso,['checagem']
https://www.aosfatos.org/noticias/fotos-antigas-de-manifestantes-queimando-objetos-circulam-nas-redes-como-atuais/,Fotos antigas de manifestantes queimando objetos circulam nas redes como atuais,falso,['checagem']
https://www.aosfatos.org/noticias/manifestantes-ato-contra-bolsonaro-nao-defenderam-nazismo/,Fotos de ato contra Bolsonaro não mostram que manifestantes apoiam nazismo,distorcido,['checagem']
https://www.aosfatos.org/noticias/homem-foi-encontrado-vivo-em-saco-funerario-na-bahia-em-2014-nao-recentemente/,"Homem foi encontrado vivo em saco funerário na Bahia em 2014, não recentemente",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-operacao-da-pf-fez-rio-excluir-1177-mortes-da-estatistica-de-covid-19/,É falso que operação da PF fez Rio excluir 1.177 mortes da estatística de Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-policiais-prestaram-continencia-manifestantes-contra-isolamento-em-sp/,É falso que policiais prestaram continência a manifestantes contra isolamento em SP,falso,['checagem']
https://www.aosfatos.org/noticias/governador-do-ceara-nao-proibiu-o-uso-de-bandeiras-do-brasil-no-estado/,Governador do Ceará não proibiu o uso de bandeiras do Brasil no estado,falso,['checagem']
https://www.aosfatos.org/noticias/video-nao-mostra-homem-enterrado-vivo-nem-tem-relacao-com-pandemia/,Vídeo não mostra homem enterrado vivo nem tem relação com a pandemia,falso,['checagem']
https://www.aosfatos.org/noticias/video-em-que-policial-atira-em-surfista-foi-gravado-na-costa-rica-nao-no-brasil/,"Vídeo em que policial atira em surfista foi gravado na Costa Rica, não no Brasil",falso,['checagem']
https://www.aosfatos.org/noticias/foto-de-witzel-almocando-em-angra-e-anterior-pandemia-do-novo-coronavirus/,Foto de Witzel almoçando em Angra é anterior à pandemia,falso,['checagem']
https://www.aosfatos.org/noticias/ao-comparar-mortes-por-covid-19-em-mg-e-sp-posts-ignoram-volume-de-testes-e-subnotificacao/,"Ao comparar mortes por Covid-19 em MG e SP, posts ignoram volume de testes e subnotificação",indisponível,['checagem']
https://www.aosfatos.org/noticias/stf-nao-decidiu-que-dinheiro-publico-roubado-nao-precisa-ser-ressarcido-apos-cinco-anos/,STF não decidiu que dinheiro público roubado não precisa ser ressarcido após cinco anos,falso,['checagem']
https://www.aosfatos.org/noticias/bolsonaro-nao-chamou-apoiadores-de-porcarias-em-reuniao-com-ministros/,Bolsonaro não chamou apoiadores de ‘porcarias’ em reunião com ministros,falso,['checagem']
https://www.aosfatos.org/noticias/post-usa-foto-de-manifestacao-pro-impeachment-de-2016-para-inflar-ato-bolsonarista/,Post usa foto de manifestação pró-impeachment de 2016 para inflar ato bolsonarista,indisponível,['checagem']
https://www.aosfatos.org/noticias/e-falsa-capa-da-veja-que-diz-que-moro-impediu-investigacoes/,É falsa capa da Veja que diz que Moro impediu investigações,falso,['checagem']
https://www.aosfatos.org/noticias/em-reuniao-ministerial-bolsonaro-falseia-dado-de-desemprego-e-se-contradiz-sobre-interferencia-no-governo/,"Em reunião ministerial, Bolsonaro falseia dado de desemprego e se contradiz sobre interferência no governo",indisponível,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-filho-de-william-bonner-recebe-auxilio-emergencial-de-r-600/,É falso que filho de William Bonner recebe auxílio emergencial de R$ 600,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-filho-de-fatima-bernardes-e-william-bonner-tenha-atropelado-e-matado-uma-pessoa/,É falso que filho de Fátima Bernardes e William Bonner tenha atropelado e matado uma pessoa,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-pesquisa-indica-tratamento-com-hidroxicloroquina-como-o-mais-eficaz-contra-covid-19/,É falso que pesquisa indica tratamento com hidroxicloroquina como o mais eficaz contra Covid-19,indisponível,['checagem']
https://www.aosfatos.org/noticias/nao-existe-taxa-de-sobrevivencia-covid-19-citada-em-posts-nas-redes-sociais/,Não existe a taxa de sobrevivência à Covid-19 citada em posts nas redes sociais,falso,['checagem']
https://www.aosfatos.org/noticias/substancias-presentes-no-boldo-e-na-quina-nao-tratam-covid-19/,Substâncias presentes no boldo e na quina não tratam Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/profissionais-de-saude-nao-viraram-costas-para-bruno-covas-video-foi-gravado-na-belgica/,Profissionais de saúde não viraram as costas para Bruno Covas; vídeo foi gravado na Bélgica,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-o-hospital-central-da-pm-no-rio-tem-apenas-um-paciente-com-covid-19/,É falso que o Hospital Central da PM no Rio tem apenas um paciente com Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/new-york-times-nao-publicou-artigo-dizendo-que-tv-globo-acaba-com-o-brasil/,‘The New York Times’ não publicou artigo dizendo que TV Globo ‘acaba com o Brasil’,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-estados-recebem-verba-federal-cada-obito-registrado-por-covid-19/,É falso que estados recebem verba federal a cada óbito registrado por Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/foto-em-que-mandetta-e-helder-barbalho-se-cumprimentam-sem-mascaras-e-de-2019/,Foto em que Mandetta e Helder Barbalho se cumprimentam sem máscaras é de 2019,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-post-em-que-o-juiz-marcelo-bretas-defende-uso-de-hidroxicloroquina/,É falso post em que o juiz Marcelo Bretas defende uso de hidroxicloroquina,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-partidos-pediram-e-stf-barrou-hospitais-militares-para-pacientes-com-covid-19/,É falso que partidos pediram e STF barrou hospitais militares para pacientes com Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/video-de-briga-entre-ambulantes-e-fiscais-em-sp-e-antigo-e-nao-tem-relacao-com-isolamento/,Vídeo de briga entre ambulantes e fiscais em SP é antigo e não tem relação com isolamento,falso,['checagem']
https://www.aosfatos.org/noticias/covid-19-nao-e-causada-por-bacteria-nem-pode-ser-curada-com-aspirina/,Covid-19 não é causada por bactéria nem pode ser curada com aspirina,falso,['checagem']
https://www.aosfatos.org/noticias/comparacao-entre-minas-e-ceara-engana-ao-omitir-nivel-de-testagem-de-covid-19-nos-estados/,Comparação entre Minas e Ceará engana ao omitir nível de testagem de Covid-19 nos estados,distorcido,['checagem']
https://www.aosfatos.org/noticias/numero-de-mortos-por-milhao-de-habitantes-nao-evidencia-que-pandemia-no-brasil-e-menos-grave/,Número de mortos por milhão de habitantes não evidencia que pandemia no Brasil é menos grave,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-possivel-afirmar-que-pacientes-foram-curados-por-cloroquina-ou-corticoides-no-piaui/,Não é possível afirmar que pacientes foram curados por cloroquina ou corticoides no Piauí,indisponível,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-mandetta-editou-protocolo-da-morte-que-indica-tamiflu-para-covid-19/,É falso que Mandetta editou ‘protocolo da morte’ que indica Tamiflu para Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/cha-de-boldo-nao-combate-sintomas-nem-cura-covid-19/,Chá de boldo não combate sintomas nem cura a Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-lula-dilma-e-dirceu-anunciaram-live-sobre-combate-corrupcao/,"É falso que Lula, Dilma e Dirceu anunciaram live sobre combate à corrupção",falso,['checagem']
https://www.aosfatos.org/noticias/numero-de-registros-de-obitos-no-brasil-em-abril-nao-foi-menor-que-em-2019-e-2018/,Número de registros de óbitos no Brasil em abril não foi menor que em 2019 e 2018,distorcido,['checagem']
https://www.aosfatos.org/noticias/ceara-nao-teve-mais-mortes-por-doencas-respiratorias-em-2019-do-que-em-2020/,Ceará não teve mais mortes por doenças respiratórias em 2019 do que em 2020,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-apoiadores-de-bolsonaro-tenham-feito-saudacao-nazista-gesto-e-religioso/,É falso que apoiadores de Bolsonaro tenham feito saudação nazista; gesto é religioso,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-hospital-de-campanha-da-unicamp-foi-desmontado-por-falta-de-pacientes/,É falso que hospital de campanha da Unicamp foi desmontado por falta de pacientes,falso,['checagem']
https://www.aosfatos.org/noticias/governador-de-ny-nao-mostrou-que-isolamento-e-ineficaz-contra-covid-19/,Governador de NY não mostrou que isolamento é ineficaz contra Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-uso-prolongado-de-mascara-de-protecao-causa-hipoxia/,Não é verdade que uso prolongado de máscara de proteção causa hipóxia,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-lula-minimizou-assassinatos-cometidos-por-menores-em-declaracao-de-2015/,É falso que Lula minimizou assassinatos cometidos por menores em declaração de 2015,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-globo-exibiu-foto-de-caixoes-tirada-em-2013-como-se-fossem-de-vitimas-da-covid-19/,É falso que Globo exibiu foto de caixões tirada em 2013 como se fossem de vítimas da Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/toffoli-nao-disse-que-grupos-de-whatsapp-devem-ser-registrados-em-cartorio/,Toffoli não disse que grupos de WhatsApp devem ser registrados em cartório,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-170-milhoes-de-pessoas-se-inscreveram-para-o-auxilio-emergencial/,É falso que 170 milhões de pessoas se inscreveram para o auxílio emergencial,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-numero-de-mortes-por-covid-19-caiu-em-manaus-apos-visita-do-ministro-da-saude/,É falso que número de mortes por Covid-19 caiu em Manaus após visita do ministro da Saúde,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-covid-19-pode-ser-tratada-com-antibioticos/,Não é verdade que Covid-19 pode ser tratada com antibióticos,falso,['checagem']
https://www.aosfatos.org/noticias/ex-ministro-do-stf-ayres-britto-nao-e-autor-de-carta-com-criticas-moro/,Ex-ministro do STF Ayres Britto não é autor de carta com críticas a Moro,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-caixoes-foram-enterrados-com-pedras-e-madeira-em-belo-horizonte/,É falso que caixões foram enterrados com pedras e madeira em Belo Horizonte,falso,['checagem']
https://www.aosfatos.org/noticias/numero-de-mortes-por-covid-19-no-amazonas-nao-caiu-apos-visita-de-teich/,Número de mortes por Covid-19 no Amazonas não caiu após visita de Teich,falso,['checagem']
https://www.aosfatos.org/noticias/foto-de-presos-com-faixa-em-apoio-alexandre-de-moraes-no-stf-e-montagem/,Foto de presos com faixa em apoio a Alexandre de Moraes no STF é montagem,falso,['checagem']
https://www.aosfatos.org/noticias/foto-mostra-medicos-cubanos-em-2013-nao-profissionais-enviados-ao-am-para-conter-covid-19/,"Foto mostra médicos cubanos em 2013, não profissionais enviados ao AM para conter Covid-19",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-foto-mostra-deputada-maria-do-rosario-costurando-mascaras-sem-linha/,É falso que foto mostra Maria do Rosário costurando máscaras sem linha,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-quem-dirigir-sem-mascara-de-protecao-pode-receber-multa-de-transito/,É falso que quem dirigir sem máscara de proteção pode receber multa de trânsito,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-dados-de-cartorios-indicam-que-estados-supernotificam-mortes-por-covid-19/,É falso que dados de cartórios indicam que estados supernotificam mortes por Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/post-difunde-fotos-antigas-para-inflar-manifestacao-bolsonarista/,Post difunde fotos antigas para inflar manifestação bolsonarista,distorcido,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-o-remedio-ivermectina-cure-covid-19/,Não é verdade que o remédio ivermectina cure a Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-politicas-educacionais-da-oms-incentivam-masturbacao-infantil/,É falso que políticas educacionais da OMS incentivam a masturbação infantil,falso,['checagem']
https://www.aosfatos.org/noticias/foto-que-mostra-caixao-vazio-desenterrado-e-de-2017-e-foi-tirada-em-sao-paulo-nao-no-amazonas/,Imagens de caixões vazios não mostram fraude no número de casos da Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-rui-costa-pediu-para-prefeita-de-porto-seguro-inventar-200-casos-de-covid-19/,É falso que Rui Costa pediu para prefeita de Porto Seguro inventar 200 casos de Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/nobel-de-medicina-tasuku-honjo-nao-disse-que-novo-coronavirus-foi-criado-pela-china/,Nobel de Medicina não disse que novo coronavírus foi criado pela China,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-alcool-deixado-dentro-de-veiculo-pode-pegar-fogo/,É falso que álcool deixado dentro de veículo pode pegar fogo,falso,['checagem']
https://www.aosfatos.org/noticias/cnn-nao-fez-pesquisa-eleitoral-sobre-disputa-entre-moro-e-bolsonaro-presidencia/,CNN não fez pesquisa eleitoral sobre disputa entre Moro e Bolsonaro à Presidência,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-oms-alertou-que-india-e-china-exportam-mascaras-com-coronavirus/,É falso que OMS alertou que Índia e China exportam máscaras com coronavírus,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-tweet-em-que-sergio-moro-elogia-rodrigo-maia/,É falso tweet em que Sergio Moro elogia Rodrigo Maia,falso,['checagem']
https://www.aosfatos.org/noticias/fotos-de-sergio-moro-com-rodrigo-maia-sao-de-marco-de-2019-nao-atuais/,"Fotos de Sergio Moro com Rodrigo Maia são de março de 2019, não atuais",falso,['checagem']
https://www.aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,"Contra Moro, Bolsonaro omite pressão na PF ao afirmar que nunca pediu blindagem",indisponível,['checagem']
https://www.aosfatos.org/noticias/troca-na-pf-e-saida-de-moro-contradizem-carta-branca-prometida-por-bolsonaro/,Troca na PF e saída de Moro contradizem ‘carta branca’ prometida por Bolsonaro,indisponível,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-obitos-por-covid-19-em-sp-cairam-apos-auditoria-do-ministerio-da-saude/,É falso que óbitos por Covid-19 em SP caíram após auditoria do Ministério da Saúde,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-mascaras-importadas-da-china-estao-infectadas-com-o-novo-coronavirus/,É falso que máscaras importadas da China estão infectadas com o novo coronavírus,falso,['checagem']
https://www.aosfatos.org/noticias/video-de-policiais-invadindo-o-congresso-nacional-e-de-2017/,Vídeo de policiais invadindo o Congresso Nacional é de 2017,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-o-brasil-seja-o-pais-com-maior-taxa-de-pessoas-recuperadas-da-covid-19/,É falso que Brasil seja o país com maior taxa de pessoas recuperadas da Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/decisao-de-alexandre-de-moraes-de-bloquear-redes-sociais-de-investigados-e-de-2019-nao-atual/,"Decisão de Alexandre de Moraes de bloquear redes sociais de investigados é de 2019, não atual",indisponível,['checagem']
https://www.aosfatos.org/noticias/trump-nao-disse-em-entrevista-que-mandara-tropas-ao-brasil-se-bolsonaro-sofrer-golpe/,Trump não disse em entrevista que mandará tropas ao Brasil se Bolsonaro sofrer golpe,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-de-braga-netto-voz-que-aparece-em-audio-defendendo-intervencao-militar/,Não é de Braga Netto voz que aparece em áudio defendendo intervenção militar,falso,['checagem']
https://www.aosfatos.org/noticias/video-de-militares-correndo-na-praia-e-antigo-e-nao-tem-relacao-com-isolamento-social/,Vídeo de militares correndo na praia é antigo e não tem relação com isolamento social,falso,['checagem']
https://www.aosfatos.org/noticias/foto-de-policial-pisando-em-manifestante-foi-registrada-na-venezuela-nao-no-ceara/,"Foto de policial pisando em manifestante foi registrada na Venezuela, não no Ceará",falso,['checagem']
https://www.aosfatos.org/noticias/foto-e-video-de-doria-em-aracatuba-sao-anteriores-pandemia-de-covid-19/,Foto e vídeo de Doria em Araçatuba são anteriores à pandemia de Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/video-de-protesto-contra-governo-dilma-e-difundido-como-fosse-de-ato-pro-bolsonaro/,Vídeo de protesto contra governo Dilma é difundido como fosse de ato pró-Bolsonaro,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-bolsonaro-disse-que-beneficiario-do-auxilio-emergencial-nao-gosta-de-trabalhar/,Bolsonaro não disse que beneficiários de auxílio emergencial de R$ 600 ‘não gostam de trabalhar’,falso,['checagem']
https://www.aosfatos.org/noticias/foto-de-hospital-recem-inaugurado-em-santo-andre-e-compartilhada-para-sugerir-que-sistema-de-saude-esta-vazio/,Foto de hospital recém-aberto em Santo André engana ao sugerir que sistema de saúde está vazio,distorcido,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-numero-de-mortes-por-covid-19-caiu-apos-moro-anunciar-investigacao/,É falso que número de mortes por Covid-19 caiu após Moro anunciar investigação,falso,['checagem']
https://www.aosfatos.org/noticias/tabela-que-compara-mortes-por-covid-19-com-outras-causas-traz-dados-falsos/,Tabela que compara mortes por Covid-19 com outras causas traz dados falsos,falso,['checagem']
https://www.aosfatos.org/noticias/alimentos-alcalinos-nao-ajudam-prevenir-ou-tratar-covid-19/,Alimentos alcalinos não ajudam a prevenir ou tratar a Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-tv-italiana-noticiou-em-2015-que-novo-coronavirus-foi-criado-em-laboratorio/,É falso que TV italiana noticiou em 2015 que novo coronavírus foi criado em laboratório,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-pandemia-de-covid-19-so-reduziu-trafego-aereo-no-brasil-e-no-continente-africano/,É falso que pandemia de Covid-19 só reduziu tráfego aéreo no Brasil e no continente africano,falso,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-acao-da-pm-em-praia-e-antigo-e-sem-relacao-com-isolamento-social/,Vídeo que mostra ação da PM em praia é antigo e sem relação com isolamento social,falso,['checagem']
https://www.aosfatos.org/noticias/e-montagem-foto-de-doria-grafitando-simbolo-comunista-em-muro/,É montagem foto de Doria grafitando símbolo comunista em muro,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-fda-aprovou-uso-da-hidroxicloroquina-para-todos-os-pacientes-com-covid-19/,É falso que FDA aprovou uso da hidroxicloroquina para todos os pacientes com Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/fotos-antigas-da-cracolandia-em-sp-sao-compartilhadas-como-se-fossem-atuais/,Fotos antigas da cracolândia em SP são compartilhadas como se fossem atuais,falso,['checagem']
https://www.aosfatos.org/noticias/presos-nao-vao-monitorar-populacao-em-pontos-de-onibus-no-para/,Presos não vão monitorar a população em pontos de ônibus no Pará,falso,['checagem']
https://www.aosfatos.org/noticias/hospital-de-campanha-do-pacaembu-nao-esta-vazio-nem-faz-triagens/,Hospital de Campanha do Pacaembu não está vazio nem faz triagens,falso,['checagem']
https://www.aosfatos.org/noticias/prisao-de-professor-de-harvard-ligado-universidade-de-wuhan-nao-tem-relacao-com-covid-19/,Prisão de professor de Harvard ligado à universidade de Wuhan não tem relação com Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/diretor-da-oms-nao-afirmou-que-quarentena-agrava-pandemia/,Diretor da OMS não afirmou que quarentena agrava pandemia,falso,['checagem']
https://www.aosfatos.org/noticias/rodrigo-maia-nao-descartou-projeto-do-governo-bolsonaro-sobre-quarentena/,Rodrigo Maia não descartou projeto do governo Bolsonaro sobre quarentena,falso,['checagem']
https://www.aosfatos.org/noticias/mensagens-que-prometem-ovos-de-pascoa-gratis-escondem-golpe-de-roubo-de-dados/,Mensagens que prometem ovos de Páscoa grátis escondem golpe de roubo de dados,indisponível,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-banco-mundial-classificou-brasil-como-melhor-pais-no-combate-covid-19/,É falso que Banco Mundial classificou Brasil como melhor país no combate à Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/acordo-com-china-media-group-nao-foi-firmado-por-mandetta-mas-por-osmar-terra/,"Acordo com China Media Group não foi firmado por Mandetta, mas por Osmar Terra",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-mandetta-renovou-contratos-de-publicidade-do-governo-dilma-sem-aval-do-planalto/,É falso que Mandetta renovou contratos de publicidade do governo Dilma sem aval do Planalto,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-sp-revisou-dados-e-agora-registra-apenas-26-mortes-por-covid-19/,É falso que SP revisou dados e agora registra apenas 26 mortes por Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/rodrigo-maia-nao-afirmou-que-fundo-eleitoral-e-mais-importante-que-vida-de-brasileiros/,Rodrigo Maia não afirmou que fundo eleitoral é mais importante que vida de brasileiros,falso,['checagem']
https://www.aosfatos.org/noticias/osmar-terra-distorce-dados-para-defender-que-isolamento-nao-diminui-disseminacao-da-covid-19/,Osmar Terra distorce dados para defender que isolamento não diminui disseminação da Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/globo-nao-veiculou-foto-de-mortos-de-naufragio-como-se-fosse-de-vitimas-de-covid-19/,Globo não veiculou foto de mortos de naufrágio como se fosse de vítimas de Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/texto-que-acusa-china-de-criar-coronavirus-para-obter-vantagem-economica-reune-informacoes-falsas/,Texto que acusa China de criar coronavírus para obter vantagem econômica reúne informações falsas,falso,['checagem']
https://www.aosfatos.org/noticias/video-que-mostra-descarte-de-alimentos-na-ceagesp-e-antigo-e-sem-relacao-com-isolamento/,Vídeo que mostra descarte de alimentos na Ceagesp é antigo e sem relação com isolamento,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-morte-por-atropelamento-em-sp-foi-registrada-como-covid-19/,Não é verdade que morte por atropelamento em SP foi registrada como Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/fora-de-contexto-videos-sao-usados-para-acusar-chineses-de-disseminar-novo-coronavirus/,"Fora de contexto, vídeos são usados para acusar chineses de disseminar novo coronavírus",falso,['checagem']
https://www.aosfatos.org/noticias/ministerio-da-saude-nao-orientou-que-parentes-duvidem-de-atestados-de-obito-por-covid-19/,Ministério da Saúde não orientou que parentes duvidem de atestados de óbito por Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/video-compartilhado-por-bolsonaro-engana-ao-afirmar-que-ceasa-em-mg-esta-desabastecida/,Vídeo compartilhado por Bolsonaro engana ao afirmar que Ceasa em MG está desabastecida,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-diretor-da-oms-recuou-de-recomendacao-de-isolamento-social/,Não é verdade que diretor da OMS recuou de recomendação de isolamento social,falso,['checagem']
https://www.aosfatos.org/noticias/foto-de-fatima-bezerra-com-boneco-de-vodu-de-bolsonaro-e-montagem/,Foto de Fátima Bezerra em 'ritual vodu' contra Bolsonaro é montagem,falso,['checagem']
https://www.aosfatos.org/noticias/cloroquina-so-foi-liberada-para-pacientes-internados-com-covid-19-posts-omitem-informacoes/,Cloroquina só foi liberada para pacientes internados com Covid-19; posts omitem informações,distorcido,['checagem']
https://www.aosfatos.org/noticias/mensagens-que-prometem-cadastro-para-auxilio-emergencial-sao-golpe-de-roubo-de-dados/,Mensagens que prometem cadastro para auxílio emergencial são golpe de roubo de dados,falso,['checagem']
https://www.aosfatos.org/noticias/cnn-brasil-nao-fez-enquete-de-intencoes-de-voto-para-eleicoes-de-2022-tweet-e-de-conta-satirica/,CNN Brasil não fez enquete de intenções de voto para eleições de 2022; tweet é de conta satírica,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-morte-de-traficante-pela-policia-foi-noticiada-como-se-fosse-por-covid-19/,É falso que morte de traficante pela polícia foi noticiada como se fosse por Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/morte-de-borracheiro-nao-consta-de-dados-oficiais-de-letalidade-pelo-novo-coronavirus/,Morte de 'borracheiro' não consta de dados oficiais de letalidade pelo novo coronavírus,falso,['checagem']
https://www.aosfatos.org/noticias/bolsonaristas-usam-foto-de-paciente-com-enfisema-pulmonar-para-promover-cura-da-covid-19/,Bolsonaristas usam foto de paciente com enfisema pulmonar para promover 'cura' da Covid-19,distorcido,['checagem']
https://www.aosfatos.org/noticias/video-em-que-ministro-de-israel-defende-isolar-apenas-idosos-e-anterior-restricoes-no-pais/,Vídeo em que ministro de Israel defende isolar apenas idosos é anterior às restrições no país,distorcido,['checagem']
https://www.aosfatos.org/noticias/video-de-saque-supermercado-foi-gravado-em-honduras-em-2017-nao-no-brasil/,"Vídeo de saque a supermercado foi gravado em Honduras em 2017, não no Brasil",falso,['checagem']
https://www.aosfatos.org/noticias/governo-nao-liberou-saque-de-fundo-previdenciario-que-nem-mesmo-existe/,"Governo não liberou saque de fundo previdenciário, que nem mesmo existe",falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-israel-conseguiu-combater-o-coronavirus-isolando-apenas-idosos/,É falso que Israel conseguiu combater o coronavírus isolando apenas idosos,falso,['checagem']
https://www.aosfatos.org/noticias/nao-houve-saques-em-supermercados-de-sao-vicente-por-causa-do-coronavirus/,Não houve saques em supermercados de São Vicente por causa do coronavírus,distorcido,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-232-criancas-morreram-na-italia-em-decorrencia-da-covid-19/,É falso que 232 crianças morreram na Itália em decorrência da Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/grafico-desatualizado-engana-ao-comparar-mortes-por-covid-19-com-de-outras-doencas/,Gráfico desatualizado engana ao comparar mortes por Covid-19 com as de outras doenças,falso,['checagem']
https://www.aosfatos.org/noticias/bolsonaro-nega-orientacoes-da-ciencia-e-distorce-informacoes-para-minimizar-pandemia/,Bolsonaro nega orientações da ciência e distorce informações para minimizar pandemia,indisponível,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-governo-vai-multar-pessoas-que-circularem-nas-ruas/,Não é verdade que governo federal vai multar pessoas que circularem nas ruas,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-inicio-do-surto-de-h1n1-foi-mais-mortal-que-o-de-covid-19/,É falso que início do surto de H1N1 foi mais mortal que o de Covid-19,falso,['checagem']
https://www.aosfatos.org/noticias/e-falso-que-filme-chamado-coronavirus-foi-lancado-na-china-em-2013/,É falso que filme chamado ‘Coronavírus’ foi lançado na China em 2013,falso,['checagem']
https://www.aosfatos.org/noticias/presidente-chines-nao-disse-que-pandemia-e-inicio-de-nova-era-para-o-socialismo/,Presidente chinês não disse que pandemia é início de nova era para o socialismo,falso,['checagem']
https://www.aosfatos.org/noticias/nao-e-verdade-que-vacina-cura-covid-19-em-tres-horas/,Não é verdade que vacina cura Covid-19 em três horas,indisponível,['checagem']
https://www.aosfatos.org/noticias/governo-nao-iniciou-cadastro-para-auxilio-cidadao-de-r-200-contra-coronavirus/,Governo não iniciou cadastro para 'auxílio-cidadão' de R$ 200 contra coronavírus,falso,['checagem']
